season,week,celebrity_name,judge_rank,audience_share_rank,judge_share,audience_share,rank_diff,rank_direction,survival_prob
6,2,Kristi Yamaguchi,1.0,9.0,0.105058365758714,0.022378219471841865,8.0,-8.0,1.0
8,4,Gilles Marini,1.0,9.0,0.12396694214870911,0.05296126486018775,8.0,-8.0,1.0
11,1,Jennifer Grey,1.0,9.0,0.10572687224664946,0.013921018171044791,8.0,-8.0,1.0
19,3,Bethany Mota,1.0,9.0,0.11331444759203589,0.07703452251756557,8.0,-8.0,1.0
19,3,Janel Parrish,1.0,9.0,0.11331444759203589,0.07703452251756557,8.0,-8.0,1.0
22,2,Paige VanZant,1.0,9.0,0.1016949152541942,0.05360887127484767,8.0,-8.0,1.0
22,2,Wanya Morris,1.0,9.0,0.1016949152541942,0.05360887127484767,8.0,-8.0,1.0
24,1,Rashad Jennings,2.0,10.0,0.10264900662248257,0.0411765922986816,8.0,-8.0,1.0
25,4,Jordan Fisher,1.0,9.0,0.10701107011066162,0.07366427072503345,8.0,-8.0,1.0
28,1,James Van Der Beek,1.0,9.0,0.1065989847715195,0.05007307022740944,8.0,-8.0,1.0
29,1,Justina Machado,1.0,9.0,0.0807692307691997,0.05633099330415737,8.0,-8.0,1.0
29,1,Skai Jackson,1.0,9.0,0.0807692307691997,0.05633099330415737,8.0,-8.0,1.0
29,7,Skai Jackson,2.0,10.0,0.10384615384611391,0.0,8.0,-8.0,0.8322802340011476
30,2,Melanie C,3.0,11.0,0.07792207792205769,0.05077171329426232,8.0,-8.0,1.0
2,1,Drew Lachey,1.0,10.0,0.12307692307685997,0.0,9.0,-9.0,1.0
4,1,Joey Fatone,1.0,10.0,0.11650485436887549,0.029488466890622136,9.0,-9.0,1.0
4,2,Laila Ali,1.0,10.0,0.11020408163260809,0.07431632555441002,9.0,-9.0,1.0
5,2,Helio Castroneves,1.0,10.0,0.11344537815121285,0.05146302504384863,9.0,-9.0,1.0
8,2,Melissa Rycroft,2.0,11.0,0.09811320754713279,0.021382475564305052,9.0,-9.0,1.0
9,1,Kelly Osbourne,4.0,13.0,0.07635448809648601,0.028631568320703307,9.0,-9.0,1.0
9,3,Natalie Coughlin,2.0,11.0,0.10077519379841056,0.03888653020132892,9.0,-9.0,1.0
16,2,Kellie Pickler,1.0,10.0,0.10655737704913666,0.03767066866724757,9.0,-9.0,1.0
16,2,Zendaya,1.0,10.0,0.10655737704913666,0.03767066866724757,9.0,-9.0,1.0
19,1,Sadie Robertson,2.0,11.0,0.09139784946234103,0.04308012834952683,9.0,-9.0,1.0
20,1,Rumer Willis,1.0,10.0,0.10062893081757843,0.059810351762134874,9.0,-9.0,1.0
23,4,Laurie Hernandez,1.0,10.0,0.11494252873558815,0.039923778005615244,9.0,-9.0,1.0
30,1,Amanda Kloots,2.0,11.0,0.07650273224041626,0.05949095026982273,9.0,-9.0,1.0
30,1,Suni Lee,2.0,11.0,0.07650273224041626,0.05949095026982273,9.0,-9.0,1.0
3,1,Mario Lopez,1.0,11.0,0.12264150943390442,0.0,10.0,-10.0,1.0
5,1,Sabrina Bryan,1.0,11.0,0.10116731517505792,0.032315885903620105,10.0,-10.0,1.0
9,2,Aaron Carter,1.0,11.0,0.09183673469384632,0.04229272717860782,10.0,-10.0,1.0
9,2,Mya,1.0,11.0,0.09183673469384632,0.04229272717860782,10.0,-10.0,1.0
10,1,Nicole Scherzinger,1.0,11.0,0.11961722488032554,0.0,10.0,-10.0,1.0
10,2,Nicole Scherzinger,1.0,11.0,0.12727272727266942,0.0,10.0,-10.0,1.0
12,1,Ralph Macchio,1.0,11.0,0.11594202898545124,0.0,10.0,-10.0,1.0
20,2,Nastia Liukin,1.0,11.0,0.09798270893368935,0.06936840701203689,10.0,-10.0,1.0
24,1,Simone Biles,1.0,11.0,0.10596026490062717,0.008440929359818479,10.0,-10.0,1.0
28,2,Hannah Brown,1.0,11.0,0.10958904109584038,0.04549722521636311,10.0,-10.0,1.0
29,4,Skai Jackson,1.0,11.0,0.09302325581392258,0.05429456000665629,10.0,-10.0,0.9886824950242269
32,2,Jason Mraz,1.0,11.0,0.10084033613441142,0.02367843966292936,10.0,-10.0,1.0
32,2,Xochitl Gomez,1.0,11.0,0.10084033613441142,0.02367843966292936,10.0,-10.0,1.0
6,1,Kristi Yamaguchi,1.0,12.0,0.11111111111106539,0.0,11.0,-11.0,1.0
7,1,Brooke Burke,1.0,12.0,0.09722222222218364,0.008631134942250472,11.0,-11.0,1.0
9,1,Mya,3.0,14.0,0.07635473440287538,0.02863061396690448,11.0,-11.0,1.0
9,3,Mya,1.0,12.0,0.10465116279065712,0.018681207699437694,11.0,-11.0,1.0
16,1,Zendaya,1.0,12.0,0.1048034934497359,0.0,11.0,-11.0,1.0
17,1,Amber Riley,1.0,12.0,0.10546874999995881,0.0,11.0,-11.0,1.0
18,1,Charlie White,1.0,12.0,0.10305343511446449,0.0,11.0,-11.0,1.0
21,1,Bindi Irwin,1.0,12.0,0.0959999999999616,0.0,11.0,-11.0,1.0
21,1,Nick Carter,1.0,12.0,0.0959999999999616,0.0,11.0,-11.0,1.0
30,2,JoJo Siwa,2.0,13.0,0.0805194805194596,0.0321264452871649,11.0,-11.0,1.0
31,1,Wayne Brady,2.0,13.0,0.07591623036647227,0.045969639025679944,11.0,-11.0,1.0
8,1,Gilles Marini,1.0,13.0,0.09876543209872479,0.0,12.0,-12.0,1.0
8,2,Gilles Marini,1.0,13.0,0.10188679245279175,0.0,12.0,-12.0,1.0
19,1,Alfonso Ribeiro,1.0,13.0,0.09677419354836109,0.0,12.0,-12.0,1.0
29,2,Kaitlyn Bristowe,1.0,13.0,0.08058608058605107,0.06447015563740888,12.0,-12.0,1.0
30,1,JoJo Siwa,1.0,13.0,0.07923497267757398,0.035853899129677624,12.0,-12.0,1.0
34,1,Robert Irwin,1.0,13.0,0.09146341463409058,0.0,12.0,-12.0,1.0
34,1,Whitney Leavitt,1.0,13.0,0.09146341463409058,0.0,12.0,-12.0,1.0
9,1,Aaron Carter,2.0,15.0,0.07881779829672264,0.019087075977936283,13.0,-13.0,1.0
30,2,Amanda Kloots,1.0,14.0,0.08311688311686154,0.013481177280067374,13.0,-13.0,1.0
32,1,Charity Lawson,1.0,14.0,0.09523809523805402,0.0,13.0,-13.0,1.0
9,1,Joanna Krupa,1.0,16.0,0.08374392608441714,0.0,15.0,-15.0,1.0
31,1,Charli D'Amelio,1.0,16.0,0.08376963350783148,0.0,15.0,-15.0,1.0
